Complexity metrics,Sun, 31 Mar 2019 21:55:22 EDT
Method,ev(G),iv(G),v(G)
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleAStart(XmlPullParser,Sink,SinkEventAttributeSet)",1,7,7
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleCdsect(XmlPullParser,Sink)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleComment(XmlPullParser,Sink)",1,3,3
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleDivStart(XmlPullParser,SinkEventAttributeSet,Sink)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleEndTag(XmlPullParser,Sink)",1,1,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleFigureCaptionEnd(Sink)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleFigureCaptionStart(Sink,SinkEventAttributeSet)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleImgStart(XmlPullParser,Sink,SinkEventAttributeSet)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleLIStart(Sink,SinkEventAttributeSet)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleListItemEnd(Sink)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleOLStart(XmlPullParser,Sink,SinkEventAttributeSet)",1,6,7
"org.apache.maven.doxia.parser.XhtmlBaseParser.handlePStart(Sink,SinkEventAttributeSet)",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.handlePreStart(SinkEventAttributeSet,Sink)",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleSectionStart(Sink,int,SinkEventAttributeSet)",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleStartTag(XmlPullParser,Sink)",1,3,3
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleTableStart(Sink,SinkEventAttributeSet,XmlPullParser)",1,3,5
"org.apache.maven.doxia.parser.XhtmlBaseParser.handleText(XmlPullParser,Sink)",1,3,3
"org.apache.maven.doxia.parser.XhtmlBaseParser.init()",1,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.initXmlParser(XmlPullParser)",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.isScriptBlock()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.isVerbatim()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.logMessage(String,String)",2,2,4
"org.apache.maven.doxia.parser.XhtmlBaseParser.logWarnings()",1,6,6
"org.apache.maven.doxia.parser.XhtmlBaseParser.openMissingSections(int,Sink)",1,7,7
"org.apache.maven.doxia.parser.XhtmlBaseParser.parse(Reader,Sink)",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.setSectionLevel(int)",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.validAnchor(String)",2,2,2
"org.apache.maven.doxia.parser.XhtmlBaseParser.verbatim()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParser.verbatim_()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.createParser()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.outputExtension()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.setUp()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testAnchorLink()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testAttributeEntities()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testDecoration()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testDoxia250()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testDoxiaVersion()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testEntities()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testFigure()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testFigureEventsList()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testHeadingEventsList()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testLists()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testNestedHeadingEventsList()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testPreEOL()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testPreFormattedText()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testSignificantWhiteSpace()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testSimpleTags()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testSpecial()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testStyles()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testTable()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testTableEventsList()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testUnbalancedDefinitionListItem()",1,1,1
"org.apache.maven.doxia.parser.XhtmlBaseParserTest.testXhtmlEntities()",1,1,1
"org.apache.maven.doxia.parser.manager.DefaultParserManager.getParser(String)",2,1,2
"org.apache.maven.doxia.parser.manager.ParserNotFoundException.ParserNotFoundException(String)",1,1,1
"org.apache.maven.doxia.parser.manager.ParserNotFoundException.ParserNotFoundException(String,Throwable)",1,1,1
"org.apache.maven.doxia.parser.manager.ParserNotFoundException.ParserNotFoundException(Throwable)",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.AbstractParserModule()",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.AbstractParserModule(String)",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.AbstractParserModule(String,String)",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.AbstractParserModule(String,String,String)",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.AbstractParserModule(String,String,String...)",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.getExtensions()",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.getParserId()",1,1,1
"org.apache.maven.doxia.parser.module.AbstractParserModule.getSourceDirectory()",1,1,1
"org.apache.maven.doxia.parser.module.DefaultParserModuleManager.getParserModule(String)",2,1,2
"org.apache.maven.doxia.parser.module.DefaultParserModuleManager.getParserModules()",1,3,3
"org.apache.maven.doxia.parser.module.ParserModuleNotFoundException.ParserModuleNotFoundException(String)",1,1,1
"org.apache.maven.doxia.parser.module.ParserModuleNotFoundException.ParserModuleNotFoundException(String,Throwable)",1,1,1
"org.apache.maven.doxia.parser.module.ParserModuleNotFoundException.ParserModuleNotFoundException(Throwable)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractBinarySinkFactory.createSink(File,String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractBinarySinkFactory.createSink(File,String,String)",4,2,4
"org.apache.maven.doxia.sink.impl.AbstractBinarySinkFactory.createSink(OutputStream)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSink.enableLogging(Log)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSink.getLog()",1,1,2
"org.apache.maven.doxia.sink.impl.AbstractSink.init()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSink.unifyEOLs(String)",2,5,7
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.getOutputDir()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.getSink()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.getSinkContent()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.setUp()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testAnchor()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testAuthor()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testBody()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testBold()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testComment()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testDate()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testDefinitionList()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testFigure()",1,2,2
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testFigureWithoutCaption()",1,2,2
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testHead()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testHorizontalRule()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testItalic()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testLineBreak()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testLink()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testList()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testMonospaced()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testNonBreakingSpace()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testNumberedList()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testPageBreak()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testParagraph()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testRawText()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testSection1()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testSection2()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testSection3()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testSection4()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testSection5()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testSectionTitle()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testTable()",1,2,2
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testTestDocument()",1,2,2
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testText()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testTitle()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.testVerbatim()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.toXmlComment(String)",1,3,4
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.verifyDecorationLineThrough(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.verifyDecorationUnderline(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.verifyValignSub(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.verifyValignSup(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTest.wrapXml(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTestCase.getBasedirFile()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTestCase.getTestReader()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractSinkTestCase.getTestWriter()",1,3,3
"org.apache.maven.doxia.sink.impl.AbstractSinkTestCase.testApt()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractTextSinkFactory.createSink(File,String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractTextSinkFactory.createSink(File,String,String)",4,2,4
"org.apache.maven.doxia.sink.impl.AbstractTextSinkFactory.createSink(OutputStream)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractTextSinkFactory.createSink(OutputStream,String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.getNameSpace()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.setInsertNewline(boolean)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.setNameSpace(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeEOL()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeEndTag(Tag)",2,2,3
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeSimpleTag(Tag)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeSimpleTag(Tag,MutableAttributeSet)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeStartTag(Tag)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeStartTag(Tag,MutableAttributeSet)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSink.writeStartTag(Tag,MutableAttributeSet,boolean)",2,6,7
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.XmlTestSink.getText()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.XmlTestSink.reset()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.XmlTestSink.write(String)",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.testNameSpace()",1,3,3
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.testWriteEOL()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.testWriteSimpleTag()",1,1,1
"org.apache.maven.doxia.sink.impl.AbstractXmlSinkTest.testWriteStartTag()",1,1,1
"org.apache.maven.doxia.sink.impl.PipelineSink.PipelineSink(List<Sink>)",1,1,1
"org.apache.maven.doxia.sink.impl.PipelineSink.addSink(Sink)",1,1,1
"org.apache.maven.doxia.sink.impl.PipelineSink.invoke(Object,Method,Object[])",1,2,2
"org.apache.maven.doxia.sink.impl.PipelineSink.newInstance(List<Sink>)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.RandomAccessSink(SinkFactory,File,String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.RandomAccessSink(SinkFactory,File,String,String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.RandomAccessSink(SinkFactory,OutputStream)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.RandomAccessSink(SinkFactory,OutputStream,String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.addSinkHook()",1,2,3
"org.apache.maven.doxia.sink.impl.RandomAccessSink.anchor(String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.anchor(String,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.anchor_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.author()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.author(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.author_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.body()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.body(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.body_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.bold()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.bold_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.close()",1,2,2
"org.apache.maven.doxia.sink.impl.RandomAccessSink.comment(String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.date()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.date(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.date_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definedTerm()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definedTerm(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definedTerm_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definition()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definition(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definitionList()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definitionList(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definitionListItem()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definitionListItem(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definitionListItem_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definitionList_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.definition_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.enableLogging(Log)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figure()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figure(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figureCaption()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figureCaption(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figureCaption_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figureGraphics(String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figureGraphics(String,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.figure_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.flush()",1,2,3
"org.apache.maven.doxia.sink.impl.RandomAccessSink.head()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.head(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.head_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.horizontalRule()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.horizontalRule(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.italic()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.italic_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.lineBreak()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.lineBreak(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.link(String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.link(String,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.link_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.list()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.list(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.listItem()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.listItem(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.listItem_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.list_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.monospaced()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.monospaced_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.nonBreakingSpace()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.numberedList(int)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.numberedList(int,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.numberedListItem()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.numberedListItem(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.numberedListItem_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.numberedList_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.pageBreak()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.paragraph()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.paragraph(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.paragraph_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.rawText(String)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section(int,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section1()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section1_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section2()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section2_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section3()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section3_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section4()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section4_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section5()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section5_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section6()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section6_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle(int,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle1()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle1_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle2()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle2_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle3()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle3_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle4()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle4_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle5()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle5_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle6()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle6_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle_()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.sectionTitle_(int)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.section_(int)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.table()",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.table(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.sink.impl.RandomAccessSink.tableCaption()",1,1,1
